歌名,专辑名,歌词,演唱,作词,作曲,编曲,分享数,评论数
那首歌 (Live)MV,903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				林宥嘉 - 那首歌
好歌收藏 带你心飞

不知道为了什么 忧愁它围绕著我
我每天都在祈祷 快赶走爱的寂寞

你要我听这一首歌 用这首歌离开我
她唱的太美了 歌词却很伤人
你为什么不直接提分手

爱人的话不需要重 轻轻的说我就懂
接你的车来了 表示爱到站了
我站在十字路口对抗心痛 一个人

你的黑发 现在睡进谁的胸口
你的唇 现在跟谁要温柔
一开始你爱我 最后你放弃我
还要用千言万语 说得委屈 你有多难过

爱牢牢抓紧我 恨深深包围我
你要我为你好 快赶走爱的寂寞

爱人的话不需要重 轻轻的说我就懂
接你的车来了 表示爱到站了
我站在十字路口对抗心痛 一个人

你的黑发 现在睡进谁的胸口
你的唇 现在跟谁要温柔
一开始你爱我 最后你放弃我
还要用千言万语 说得委屈 你有多难过

爱牢牢抓紧我 恨深深包围我
你要我为你好 快赶走爱的寂寞

爱牢牢抓紧我 恨深深包围我
你要我为你好 快赶走爱的寂寞
				",林宥嘉,,,,785,187
爱的习惯 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				侧田  -  爱的习惯
作曲/编曲/监制：雷颂德      填词：林夕
叫我怎假设从来没有  你这对象
即使可当你是朋友  同样有一样下场
当跟你错到半路上  可改变过去当没有福遇上
都想见识有多伤
叫我怎假设从来没有  笑得灿烂  
即使兴奋惹来难过  难道我真可以拣
当猜到过去快腐烂  竟可理智到戒掉爱的习惯
不必爱比爱简单
如早知满足我的令我哭的都是你
仍不会为了避免分手所以坚拒一起
恋爱没早知  也懒知以後  和谁谈天说地
为着不敢不爱  我仍勇於浪费心机
从开始你的背影没有迫我亲近你
离开也没法後悔忽略别人但选择你
这要是劫数也决不退避
真敬佩自己  期望得到一个人不管失去运气
叫我怎假设从来共你  各走各路
今生失去那段时间  能换哪一种美好
虽好到世界也羡慕  竟推算到快乐至肯共舞
得好报便相好  谁可做到  
如早知满足我的令我哭的都是你
仍不会为了避免分手所以坚拒一起
恋爱没早知  也懒知以後  和谁谈天说地
为着不敢不爱  我仍勇於  浪费心机
从开始你的背影没有迫我亲近你
离开也没法後悔忽略别人但选择你
这要是劫数也决不退避  真敬佩自己  
其实喜欢一个人  不开心也合理
不必需要动机  舍得憎我也欢喜
				",侧田,/,/,,260,26
命硬 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				命硬 (Live) - 侧田
她反对就反对
亦都跟你爱下去
犹如在大战炮火里
毫无惧色冲过去
谁狂怒 谁拦路
谁话我共谁 不登对
无能力与霸权比赛
还是可比他多老几岁
二百年后再一起
应该不怕旁人不服气
团圆或者晚了廿个十年
仍然未舍弃
换个时代再一起
等荆棘满途全枯死
这盼望很悠长
亦决心等到尾 等得起
先 殉了情不对
未反击过已后退
宁凭着 耐性与骨气
维持自尊撑过去
谁强韧 谁长寿
谁便算胜利击不碎
仍然共你企在这里
挨着等身边指控死去
二百年后再一起
应该不怕旁人不服气
谁人又可控诉廿个十年
仍然未舍弃
换个时代再一起
等荆棘满途全枯死
这盼望很悠长 wo 撑到尾
就算贫病或失忆
都争口气从旁保护你
顽强地等再过廿个十年
等整个世界换风气
历劫还是在一起
这种坚决无人可比
看战事多悠长
亦决心打到尾
				",侧田,,,,154,31
诗邮寄 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				张敬轩 - 诗邮寄
作曲： Cousin Fung 
填词： 小克 
编曲： Cousin Fung,Edward Chan,Randy Chow,Mica 
监制： Edward Chan,Charles Lee,张敬轩 
弯弯月似断浓雾 丝丝雾却断情愫
这一句为哀悼 前度前度前度
朝朝暮爱慕如雾 牵牵挂于月前诉
这一句为倾慕 太好太好这新相好
丝丝细语浪漫满篇逗号多省略号
丝丝细语请把细心修补装组贴好
心中事 藏着什麽句子
记着我心爱这情诗
别做藉口推辞 盼你便会知
诗中字 藏着什麽意思
最后泛起情绪涟漪
释放自己心事 年华随又一纸
春风愿舞动人事 秋水望穿月层次
心中带着坚持 我痴 我痴 我痴
抽刀断水断肠字 举杯痛饮下如刺
花瓣散落秋池 尝试尝试爱的新诗
心中碎语段落满章憾事一章乐事
不添纵上愿望细心勾出边出野史
心中事 藏着什麽句子
记载我心爱这情诗 
别作藉口推辞 看了便会知
诗中词 藏着是你名字 
你没有必要去胡思
猜我内心诗词 何年何月终止
心中事 藏着什麽句子
其实我心爱这情诗 
别作藉口推辞 看了便会知
诗中词 藏着是你名字 
你没有必要去胡思
猜我内心诗词 何年何月终止
				",张敬轩,小克,Cousin Fung,"Cousin Fung,Edward Chan,Randy Chow,Mica",4,5
茶想曲 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				张敬轩-茶想曲
作曲:黄艾伦 翁玮盈作词:郭尔多
秒针滴答滴答滴答滴答
钟摆呀摆遍工作间
隐身躲进洗手间去吧
分针滴答滴答滴答滴答
我不听不看慢不慢
转眼至到八点半不算难
日日看日报看大市看售价
但大脑活动极空白
有压力管他栖息于高峰低洼
外卖送到就作反
叹一叹下午茶去谋杀时间
奶茶太淡放盐放糖要破格
话说我有我理想要做吧
刀叉筷子充当画笔作画
歇一歇造个梦去谋杀时间
要是你有实际想法
若再怠慢就没时间
眼睛再眨呀眨呀眨呀眨
书一册一册被复习
再细察揣摩那新意吧
日日看杂志看习作看问答
但大脑活动极空白
太过闷管他当中的真真假假
外卖送到就作反
叹一叹下午茶去谋杀时间
奶茶太淡放盐放糖要破格
话说我有我理想要做吧
刀叉筷子充当画笔作画
歇一歇造个梦去谋杀时间
看着世界逐秒蒸法
就算发梦是坏习惯
有些美梦已在岁月里雾化
但你不想么再想想它
这么辛苦干吗
如叹一叹下午茶也没有时间
闭着两眼发梦发十秒够吗
就算过两秒会返到现实
好歹记得你捉紧过它
歇一歇做个梦也没有时间
这样拼搏愉快吗
就算发梦是坏习惯
试问下谁不想将每一秒美丽化
你内里有个梦是吗
				",张敬轩,,,,18,6
Over The Rainbow (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				Somewhere over the rainbow, way up high
 There's a land that I've heard of once in a lullaby.
 Somewhere over the rainbow, skies are blue
 And the dreams that you dare to dream,
 Really do come true.
 Someday I'll wish upon a star
 And wake up where the clouds are far behind me.
 Where troubles melt like lemon drops,
 High above the chimney tops,
 That's where you'll find me.
 Somewhere over the rainbow, blue birds fly
 Birds fly over the rainbow
 Why then, oh why can't I?
 Somewhere over the rainbow, blue birds fly
 Birds fly over the rainbow
 Why then, oh why can't I?
 If happy little bluebirds fly beyond the rainbow
 Why, oh why can't I?
				",侧田,E Y.Harburg,Harold Arlen,王豫民,34,8
月亮说 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				凝望你背影伤感沾湿眼睛 　　明月夜再清可惜心水更清 　　没半点云彩遮掩片地的爱 　　伸手会拾到往日美丽的欢笑声 　　情话是美景一心醉便忘形 　　湖岸是背景轻舟点出尾声 　　剩我一人飘想飘往幸福处 　　星星挂夜空却没气力撑到那么远 　　人情在花不开春天过后要等待 　　情人在心不再哪有动情是意外 　　蓦然忘了当初怎决定相爱 　　相爱的心终於都变做感慨 　　为何遇上最爱偏要避开 　　孤舟哪处靠岸不会被掩盖 　　在缘份的天空可会遇真爱 　　这世间有几多情侣可一世相爱 　　凝望你背影伤感沾湿眼睛 　　明月夜朗清只因心水已清
				",张敬轩,,,,318,38
残酷月光 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				歌曲：残酷月光
歌手：林宥嘉
专辑：《神秘嘉宾》


让我爱你然后把我抛弃
我只要出发不要目的
我会一直想你忘记了呼吸
孤独到底让我昏迷
如果恨你就能不忘记你
所有的面目我都不抗拒
如果不够悲伤就无法飞翔
可没有梦想何必远方....

我一直都在流浪
可我不曾见过海洋
我以为的遗忘
原来躺在你手上
我努力微笑坚强
寂寞筑成一道围墙
也敌不过夜里
最温柔的月光

如果恨你就能不忘记你
所有的面目我都不抗拒
如果不够悲伤就无法飞翔
可没有梦想何必远方....

我一直都在流浪
可我不曾见过海洋
我以为的遗忘
原来躺在你手上
我努力微笑坚强
寂寞筑成一道围墙
也敌不过夜里
最温柔的月光
我一直都在流浪
可我不曾见过海洋
我以为的遗忘
原来躺在你手上
我努力微笑坚强
寂寞筑成一道围墙
也敌不过夜里
最温柔的月光
				",林宥嘉,,,,564,97
笑忘书 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				要背负个包袱 　　
再跳落大峡谷 　　
烦恼用个大网将你捕捉 　　
还是你抛不开拘束 　　
你昨夜发的梦 　　
到这夜已告终 　　
沉下去头上散落雨点没有彩虹 　　
你还在抱着记忆就似块石头很重 　　
得到同样快乐 　　
彼此亦有沮丧 　　
童话书从成长中 　　
难免要学会失望 　　
经过同样上落 　　
彼此堕进灰网 　　
沉溺烦扰磨折何苦多讲 　　
我快乐到孤独 　　
我缺乏到满足 　　
游戏就算愉快不会幸福 　　
人大了开心都想哭 　　
你每日要生活 　　
你每日要斗苦 　　
捱下去连上帝亦也许没法搀扶 　　
我前路有右与左面对抉择难兼 　　
顾拥有同样寄望 　　
彼此亦有苦况 　　
棉花糖从成长中 　　
曾送你愉快天堂 　　
经过同样跌荡 　　
可会学会释放 　　
童话情书遗书 　　
寻找答案 　　
曾经曾经 　　
回忆当天三岁的波板糖
				",侧田,林若宁,张敬轩,,178,29
病态 / 吻别 (Live)MV,903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				吻别——华语群星 
 前尘往事成云烟消散在彼此眼前 
 就连说过了再见也看不见你有些哀怨 
 给我的一切你不过是在敷衍 
 你笑的越无邪我就会爱你爱得更狂野 
 总在刹那间有一些了解 
 说过的话不可能会实现 
 就在一转眼发现你的脸 
 已经陌生不会再像从前 
 我的世界开始下雪 
 冷得让我无法多爱一天 
 冷得连隐藏的遗憾 
 都那么的明显 
 我和你吻别在无人的街 
 让风痴笑我不能拒绝 
 我和你吻别在狂乱的夜 
 我的心等着迎接伤悲 
 想要给你的思念就像风筝断了线 
 飞不进你的世界也温暖不了你的视线 
 我已经看见一出悲剧正上演 
 剧终没有喜悦我仍然躲在你的梦里面 
 总在刹那间有一些了解 
 说过的话不可能会实现 
 就在一转眼发现你的脸 
 已经陌生不会再像从前 
 我的世界开始下雪 
 冷得让我无法多爱一天 
 冷得连隐藏的遗憾 
 都那么的明显 
 我和你吻别在无人的街 
 让风痴笑我不能拒绝 
 我和你吻别在狂乱的夜 
 我的心等着迎接伤悲 
 我和你吻别在无人的街 
 让风痴笑我不能拒绝 
 我和你吻别在狂乱的夜 
 我的心等著迎接伤悲
				",林宥嘉,,,,49,15
What A Wonderful World (Live)MV,903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				I see trees of green, red roses too
I see them bloom for me and you
And I think to myself what a wonderful world.
I see skies of blue and clouds of white
The bright blessed day, the dark sacred night
And I think to myself what a wonderful world.
The colors of the rainbow so pretty in the sky
Are also on the faces of people going by
I see friends shaking hands saying how do you do
They're really saying I love you.
I hear babies crying, I watch them grow
They'll learn much more than I'll never know
And I think to myself what a wonderful world
Yes I think to myself what a wonderful world.
				",林宥嘉,,,,47,31
说谎 (Live),903id Club 拉阔音乐会 张敬轩x侧田x林宥嘉,"
				说谎 (Live) - 林宥嘉

词：施人诚

曲：李双飞

是有过几个不错对象

说起来并不寂寞孤单

可能我浪荡 让人家不安

才会 结果都阵亡

我没有什么阴影魔障

你千万不要放在心上

我又不脆弱 何况那算什么伤

反正爱情不就都这样

我没有说谎 我何必说谎

你懂我的 我对你从来就不会假装

我哪有说谎

请别以为你有多难忘

笑是真的不是我逞强
我好久没来这间餐厅

没想到已经换了装潢

角落那窗口 闻得到玫瑰花香

被你一说是有些印象

我没有说谎 我何必说谎

你知道的 我缺点之一就是很健忘

我哪有说谎

是很感谢今晚的相伴

但我竟然有些不习惯

我没有说谎 我何必说谎

爱一个人 没爱到难道就会怎么样

别说我说谎

人生已经如此的艰难

有些事情就不要拆穿

我没有说谎 是爱情说谎

它带你来 骗我说

渴望的有可能有希望

我没有说谎 祝你做个幸福的新娘

我的心事请你就遗忘
				",林宥嘉,施人诚,李双飞,,184,43
